temperatura_ambiente_c,temperatura_entrada_chiller_c,temperatura_saida_chiller_c,pressao_agua_saida_bar,setpoint_inicial_c,status_bomba_primaria,status_bomba_secundaria,status_valvula_bloqueio,ajuste_setpoint_c,comando_habilitacao
34.90808570098726,33.963162273720606,29.496321708662123,3.3971971480255547,6.212927555177674,1,1,1,-1.75,1
26.80481831720602,31.75847281291512,30.10498320853353,3.0548314208612193,4.880697427818622,1,1,0,0.0,0
15.476380814316387,25.073513300945063,24.04481209582363,2.152738103838118,9.218984978289756,1,1,0,0.0,0
40.68975098534743,38.46165002641766,38.43890079884139,1.0258574311588422,4.109661582079704,1,0,1,0.0,0
34.23655862769397,12.016608043494099,11.386004908371728,2.9849568876032557,4.932427698689665,1,0,0,0.0,0
8.130846967244565,8.82424736083675,7.302639720989169,2.1425039542489723,12.883884565192727,1,0,1,0.0,0
45.546359224692125,34.888668843439774,25.82172245919248,3.9384332028421403,12.48620679345567,1,1,1,-2.86,1
41.12686214615845,20.37024358218119,20.37024358218119,1.095785061081934,14.066527024453856,1,0,1,0.0,0
47.4899956645962,34.64390989724711,34.6251904736226,3.3393112452231635,13.399669795018244,0,0,1,0.0,0
36.285975419418,36.25815718183952,36.252487641198805,4.765896950024262,11.514931195637999,1,1,0,0.0,0
30.670759796789493,7.1860157766675,7.1860157766675,1.697637068445998,4.575661430307291,1,0,1,0.0,0
20.912151814530944,35.92126670451212,35.126553424956434,2.8865979630023815,12.611334797853232,1,1,0,0.0,0
46.63642416770066,20.691166937929776,19.126706778953213,1.3656879672685527,13.300618919246165,1,1,1,0.0,0
43.30319447502042,22.865137115148126,22.720413951671574,3.5027276490454105,12.7899036034915,0,1,1,0.0,0
2.2609335053094703,26.930737888262357,25.710630053309824,3.2021267223849024,9.593269388388286,1,0,1,0.0,0
1.3183487248626002,37.423391235553034,36.540289994750815,2.6294620968513294,6.5619202251442985,0,0,1,0.0,0
18.82316834390248,5.669063305041741,5.542117098562738,3.085508085894965,13.298629732575993,0,0,0,0.0,0
40.52766653909165,21.6895213911236,21.6895213911236,4.586298633876041,11.998790907141522,1,1,0,0.0,0
49.363806465747224,29.070271485069625,27.942299926741725,1.7851772092442681,14.788372918277368,1,1,0,0.0,0
7.520844555176409,30.294743519437997,28.731048012614277,1.090258046821389,5.712618575315262,0,1,0,0.0,0
29.706535767606756,29.238635103798778,28.181071626594303,4.446659538796403,6.4823104135726055,1,0,1,0.0,0
19.044542831551077,9.705229529284265,9.705229529284265,3.308468329551626,6.32977964869653,1,0,0,0.0,0
48.49571989073016,15.478845593008844,15.478845593008844,4.56263382184737,12.717937443834703,0,0,0,0.0,0
42.105946156785436,17.555043389595472,17.555043389595472,3.3877808936526903,6.0559802609513,0,0,1,0.0,0
41.91643523555689,33.15530226878268,32.444143970054,4.24064435983881,4.733258128056367,1,0,0,0.0,0
23.434657989748516,14.756595534509355,13.487162497988118,2.7186934534205918,14.984168872441915,1,1,0,0.0,0
20.74097511688326,12.374673735352111,12.374673735352111,3.999439725153075,4.27298932589664,1,0,0,0.0,0
13.670353596535312,38.510680666333364,36.99566720455321,4.6521658675594235,13.187684661747522,0,1,0,0.0,0
2.8187748325463557,5.310214978971412,1.0,3.288491854888825,8.01903525705718,1,1,1,3.13,1
43.23611881275266,39.92372994886924,38.85382291244406,1.7231406022495181,13.257770057335968,0,0,1,0.0,0
40.64505045650388,28.688745460008846,26.774539914182906,2.0751904601207927,10.100825403322595,0,1,0,0.0,0
49.98588366430653,33.9964254807191,33.9964254807191,1.7945783075896231,13.917943524349962,1,0,1,0.0,0
49.831841853695266,15.311678872116762,13.608006803183393,1.9874281103829317,14.188122850560893,0,0,0,0.0,0
27.771585280131372,5.501034718347099,5.501034718347099,2.2256617974041455,4.100079994088536,1,1,0,0.0,0
38.44937075902553,30.825433149653552,30.646556729743505,3.220535147012754,4.829533935920671,1,0,0,0.0,0
47.238286494121404,34.19506089502365,32.640744806030305,3.351966517855331,6.75394602527941,0,0,1,0.0,0
42.482369533870575,30.91666461837317,21.666630724470224,2.7059989889674445,11.362469579998518,1,1,1,-1.38,1
12.367405087159883,9.99976005552935,9.480645034893914,3.4616831192833417,13.770994161626566,0,1,1,0.0,0
22.527206765504676,31.369977278993918,30.587663364167643,1.3262997024454637,9.05936146423359,0,1,1,0.0,0
6.457970757574749,31.912297373767434,30.787855369971762,1.3511529482326399,10.67670427901692,1,1,1,0.0,0
47.70255136293612,28.04891804845192,19.386848700830207,1.6873178414306338,6.073498380751173,1,1,1,-2.23,1
30.308731722544003,31.814057647845516,31.814057647845516,3.072309992161379,12.854635172698538,1,1,0,0.0,0
11.432140275173136,34.60725038872063,33.177042464032944,1.8559787147932543,14.640609224888166,1,0,1,0.0,0
33.58503422029283,26.476143998311045,26.032315546776196,2.1331376139703093,6.954588262060572,0,0,0,0.0,0
30.90641202289479,8.101164988938766,7.749294713614259,2.6012513446919763,9.44308546760601,0,0,0,0.0,0
17.908135901642027,22.06697333835238,21.795274082361384,4.24746449604152,4.947277215570112,0,1,1,0.0,0
5.677879609981451,7.717726713506178,7.1900919577680495,1.0554485436514405,10.150503221092652,1,0,0,0.0,0
33.57865977963998,19.26400608613508,17.42885442595127,3.5975152809464896,9.530617860313486,0,1,0,0.0,0
26.015385045189664,19.248727119396968,18.604115801020512,3.6755061241627414,5.5888013257058535,0,0,0,0.0,0
38.61591958678196,7.310344544908455,1.0,4.194623121426546,8.862728344298826,1,1,1,0.95,1
26.00817505559967,17.208718688931775,17.208718688931775,4.731011756241253,7.675151172952196,1,0,1,0.0,0
42.609075015927004,8.884933457696018,7.712525521198119,1.0805513957971593,9.740139628357083,1,1,0,0.0,0
27.595341938724278,33.28823235032277,31.851513734496532,1.6151348220528647,10.442197689716792,0,1,1,0.0,0
28.046898576769312,38.16908090875648,37.13169441475189,4.544685176223972,4.0934513646793045,1,1,0,0.0,0
43.832680132917254,7.531076634027851,6.71030979334823,2.8340742487480615,12.371065812445108,0,1,1,0.0,0
20.17414331061985,38.42903225520955,37.734593911951,3.258362555733854,11.843157210479148,0,0,0,0.0,0
6.700761422532037,23.29018097678608,21.70738952904999,3.6521088148925895,8.029150248271744,0,0,0,0.0,0
1.4391338156669486,15.484798728385586,14.019858936892085,3.7162664179825495,4.582295291257001,0,1,1,0.0,0
37.75686278368095,7.690172634665723,7.690172634665723,4.726961613266033,12.304257937635555,0,1,1,0.0,0
31.015477567673233,22.521849382464623,13.733148126217598,4.987797669646678,14.506926765259458,1,1,1,-0.5,1
35.20398840496118,32.808044057176204,32.56583819885488,3.880629843723761,6.641667556242156,0,0,1,0.0,0
10.648208075445536,29.748026704334436,25.71845206436795,2.1488848368206033,7.558770751107417,1,1,1,-1.19,1
6.818573779338488,6.757910401239082,5.148604697197304,4.519009609177374,6.0219417842999645,0,1,0,0.0,0
0.7272332833940964,7.551564237876622,7.2554898389753975,1.1968836581630464,10.346297356793237,0,0,0,0.0,0
17.529377940329848,19.100564892142298,17.67547082161185,1.9243234114979848,5.703255341122004,1,1,0,0.0,0
29.495884342731653,15.335167291678015,15.335167291678015,4.58954286985486,7.918133378075174,0,1,1,0.0,0
19.612202254986617,13.133451306961675,13.133451306961675,2.02476605775742,11.667143153276893,0,0,1,0.0,0
21.873746101186452,14.835157461804975,14.348779883096142,1.8826042384869939,10.161275813102833,1,1,0,0.0,0
45.20793472468742,33.12189601539096,33.12189601539096,1.552501172560989,8.251088207607289,1,1,0,0.0,0
17.41277335116502,37.52298187711489,36.25985401054016,4.436447030587666,8.622745619882961,0,0,0,0.0,0
25.69947445799054,19.178594308464824,19.178594308464824,3.000233036764347,10.183219708855525,0,1,0,0.0,0
39.18265063705715,36.713885074637396,36.38294813482696,3.699572812216619,4.0645120067587746,0,0,1,0.0,0
19.827139116063506,16.25234954367587,16.25234954367587,1.9562655363001187,4.863608552989708,1,1,0,0.0,0
31.104335011393676,21.675294522032708,21.675294522032708,4.0321616840448655,13.693838745393128,0,1,1,0.0,0
43.11818543733726,12.91101492355999,11.566544193784274,4.040022179848394,4.856668880004198,1,1,0,0.0,0
47.4760311828821,27.416661476154538,24.20395818093598,2.2503920996332005,11.774839558315556,1,1,1,-3.19,1
7.353674046451896,39.26433903111831,38.32286034773744,2.6427305320411314,14.120419805199578,0,1,1,0.0,0
46.32938125807472,26.122258361518252,24.36998080310475,1.8387611097208034,6.977519647319042,1,0,1,0.0,0
24.60581465397691,17.52349294397421,16.483982664701053,4.906244093291617,8.075405807654658,0,1,1,0.0,0
12.912219414947918,27.673610609668494,26.240545541791814,3.5824103082336465,10.258135464291879,0,1,0,0.0,0
22.956787811913067,9.302223746288565,9.302223746288565,4.738175522862062,13.698798666024432,1,0,0,0.0,0
49.00162876427385,36.10306780928895,36.10306780928895,2.2135421745165327,14.360961459864622,1,0,0,0.0,0
24.63090469964348,22.607938277294274,13.451627459369545,4.127563651987559,12.135195729223948,1,1,1,-0.1,1
16.437580514375412,20.727240971387474,19.581924130533206,4.0634345755389685,4.952817369401634,1,0,0,0.0,0
31.67004271583629,25.50526759587317,24.586606116741237,3.766622607466166,11.360695710883359,1,1,0,0.0,0
12.007280938909654,26.867435197629085,25.876134989263985,4.862555901067202,8.513340940599281,1,0,0,0.0,0
3.7931664054331957,7.512153217927956,7.269551555014026,2.574221344425262,9.177710994401679,0,0,1,0.0,0
6.443986095532461,28.891602742819085,28.891602742819085,1.5228692943590292,4.540632293796947,0,1,1,0.0,0
6.402291947888622,13.467608811043535,12.114284184831348,3.686835436976243,6.10168353280994,0,0,1,0.0,0
7.595134675614718,29.988342137730644,28.952202429084583,3.9172392019088247,12.695649682870124,1,1,0,0.0,0
6.941358632470507,33.788717803446886,33.37030441110871,3.3002422938352587,8.993547163526458,1,0,0,0.0,0
32.04373724016073,33.13854776433821,31.43926891823344,1.827271572533585,7.3182846579426375,1,0,0,0.0,0
9.094004219957242,24.33753385927612,24.329054864320824,3.0178237666774215,8.22420981361454,0,0,1,0.0,0
17.28336416619316,23.20594623087629,23.20594623087629,2.2487589462765176,13.398394646582481,0,1,0,0.0,0
44.839420495300594,10.00065864687941,1.0182880462438675,2.7098661126667563,12.238989191454525,1,1,1,0.89,1
23.69808201314362,32.137115264109745,30.74615229983279,3.5808743033786556,6.995469368991911,1,0,1,0.0,0
33.37788692605136,14.499328315635003,8.379489830448245,3.980858970763338,5.292520242336106,1,1,1,-1.21,1
8.615993560081492,22.38433979862813,19.33846188296533,1.9288987636053725,6.771980438084789,1,1,1,-0.84,1
9.614450940433539,14.949593252463085,14.949593252463085,2.6213014425878134,14.128320961602071,0,1,0,0.0,0
2.043430813323943,9.68399270498926,8.71530873376284,2.0766462839665167,10.397477216347308,0,0,0,0.0,0
8.446753153608228,27.03451939121078,26.879395677689544,1.7945264554474765,9.86828229619261,0,1,1,0.0,0
13.92951695159793,6.901621218801634,5.392201643803721,4.133548879983353,10.560329596617077,1,0,0,0.0,0
8.85052421383734,31.202583194417,29.352718166420388,4.637010777747969,8.026310923211668,0,0,1,0.0,0
4.43512668785278,16.115537834139083,14.698627058314328,2.480928742738307,12.87817722351464,1,0,0,0.0,0
6.03179355503004,5.004714255156986,4.872077986170314,4.005115697495068,9.756148742302749,1,0,0,0.0,0
23.038938401636287,22.889519873303044,21.52346058560877,4.587981157457644,5.284226930456751,1,0,1,0.0,0
10.316685920289625,6.639816798466109,6.585491778054059,4.384496842120926,5.419716373119693,0,1,1,0.0,0
18.213493052403773,14.665934523731481,14.665934523731481,1.7312535541569036,9.905450611528803,0,1,1,0.0,0
25.170863542742843,29.744177060950065,29.744177060950065,4.825167526053445,14.30227239877923,1,0,1,0.0,0
34.51974143146826,7.194136756765305,7.036986618482245,2.50670576171785,7.391873338438186,0,1,0,0.0,0
1.9656069920549468,34.37684723246008,25.148372802881823,2.3569626446953453,13.5649528574514,1,1,1,-0.71,1
39.97051994545213,5.133697293050409,5.133697293050409,1.2497253091111213,12.405051452367672,1,1,0,0.0,0
31.39501947454539,13.63883542206658,9.986730102628307,2.944694616419532,6.725936871975975,1,1,1,-2.31,1
4.087951597443595,30.931641965322502,29.02217960959938,1.4360544625637148,4.399748231478667,0,1,0,0.0,0
43.67893120533886,16.069455240525738,16.069455240525738,1.994159283709704,5.12031991656621,0,1,1,0.0,0
46.04362002659066,8.566233582310474,7.208887131129211,2.2677704870691255,12.013433272321842,1,1,0,0.0,0
3.0538979927431873,17.608187158014978,17.608187158014978,4.235305293966736,6.196367118447114,0,0,0,0.0,0
13.843882407360187,14.463765023458393,14.463765023458393,4.501954601583586,8.083980125559332,0,0,0,0.0,0
40.31006398965307,34.49491657561942,32.74150895499067,2.2098652698458787,9.518690826070674,0,0,1,0.0,0
37.41298451918292,15.967177115480009,15.967177115480009,4.434792484978296,11.98014985295179,0,1,1,0.0,0
9.226050967818866,32.61263651216025,26.19840224235469,4.428923749479164,5.245543455850379,1,1,1,-2.5,1
10.467466166835514,36.21552506837571,36.21552506837571,4.058603801539494,8.470030458052076,0,0,1,0.0,0
18.5236051395691,20.18360968517853,20.18360968517853,1.5867804560607262,9.33580200056965,1,1,0,0.0,0
24.226149259551065,36.84801003490372,36.84801003490372,3.761291387602916,9.949097703686936,1,1,0,0.0,0
30.912738576514798,18.20613188871175,18.20613188871175,4.780096258322275,13.001967055347384,0,0,0,0.0,0
18.445681978488622,38.742744577153786,38.742744577153786,3.7301619150686283,5.888460145475386,1,0,1,0.0,0
23.126735806657393,8.125133358395052,6.843459011835284,2.326467396431336,12.886145970092846,1,0,0,0.0,0
37.37354690668783,29.045674327613497,28.58897572076321,3.002317269723325,11.621662704663175,0,1,0,0.0,0
1.834160144529895,22.283491415992504,17.54035468520067,3.5829001734042145,10.114578956188552,1,1,1,-0.83,1
12.621847217201038,18.56770819094765,13.220756909891591,3.0422816349140143,11.694806574428291,1,1,1,-0.61,1
35.66747929422762,27.144915756201033,25.358075549483164,1.4798117669238793,8.53219512846822,0,0,0,0.0,0
44.76034188435997,29.63499820720159,27.90274276898715,2.2482561786080826,5.52237344564937,0,0,1,0.0,0
25.583872105783307,5.152714437760818,4.005684997393088,4.20958412221453,11.32341764291904,0,1,1,0.0,0
26.605674263265783,10.843358106151955,9.189310973886892,4.44567218438207,9.771395373541845,0,0,1,0.0,0
5.358600566988803,29.956611772201153,29.956611772201153,1.549200130862281,11.033122805970532,0,0,1,0.0,0
22.370618341172733,28.323489475237228,28.180161497212378,4.8095470095948984,7.71798659131339,1,1,0,0.0,0
26.630863322751157,38.811662679503705,37.97052613394102,2.3152904713944373,13.975532350738195,1,0,0,0.0,0
12.123525181736483,31.636322658777406,30.765444816885612,3.64925495492288,10.461068554331346,0,0,0,0.0,0
13.462161547469048,38.27704477059683,37.831945256559806,4.007300583826725,4.939427327199612,0,0,0,0.0,0
18.864208155231132,29.588917553718243,29.386944008404384,4.247784938551534,8.947843897748715,1,1,0,0.0,0
1.0035598888863184,15.43182730238051,13.473286367554426,4.78299880890372,12.319916602179978,0,1,1,0.0,0
16.103958279158913,8.687772278779978,7.224401400426805,2.2516781921152904,12.735480179054996,0,0,0,0.0,0
10.572400349827232,32.36383521707275,32.05889462340861,4.4340258182062176,9.440567580401346,1,1,0,0.0,0
16.374867608895734,27.545222751657057,19.72688293374051,1.5267476137448281,13.842223279144312,1,1,1,-1.16,1
5.988106590962561,6.686510433765368,2.530016887745692,3.820163625414371,6.944352809137273,1,1,1,1.79,1
44.52636403699475,17.60176630653424,17.60176630653424,3.9679109180559435,8.516585669620932,0,0,1,0.0,0
29.679622677702433,38.48799354195002,38.4307004652918,3.7108929648052817,13.88456601625867,1,1,0,0.0,0
33.95511595722448,22.51404009985704,22.305121699486858,2.009258944540612,13.858823881187368,0,0,1,0.0,0
39.45856193036691,20.145519760689663,20.145519760689663,4.492172588060813,11.54284045707149,1,0,1,0.0,0
24.922109946452863,21.01948618057529,19.5751101756676,1.67543385348158,13.448786018344421,0,1,1,0.0,0
4.346014404371185,12.31089534018073,12.233315133013186,1.2145391660833234,4.976505936518559,0,0,0,0.0,0
26.85532709092739,17.904750980267835,17.163496482927393,3.8698599624476486,13.51494473828554,0,1,1,0.0,0
29.342055901043956,17.94346395955118,15.351758461383533,2.9019028609309347,7.526818972052494,1,1,1,-1.1,1
37.271973709216496,6.8324257065615335,6.8324257065615335,4.396392079834705,5.9616466367103795,1,0,0,0.0,0
21.58297731148397,31.86486699812714,30.19578582214446,2.533588564233036,6.63306819976251,1,0,1,0.0,0
6.379015139778188,19.577655116635764,18.751592532987363,1.6731143540308513,8.597653588152758,0,1,0,0.0,0
14.188795289936223,33.77629603857481,31.925443888063356,4.345768769879479,6.76311205064914,1,1,0,0.0,0
18.154114819931756,34.76218003919634,24.772179764065804,3.1956385265602867,7.526243446181489,1,1,1,-0.9,1
32.295862066580064,12.419791914453032,12.304211568453749,1.7567831695614196,5.484763346788063,0,1,0,0.0,0
28.538915233445593,28.0073718759545,28.0073718759545,3.881535994345783,7.257944421148984,0,0,1,0.0,0
17.80483629489231,21.52986314570436,19.95479498022707,3.044454553958002,10.295121959962014,1,0,1,0.0,0
49.32576243964898,35.80548582725198,33.80965154613961,3.4172519289612793,8.860390789001704,1,0,1,0.0,0
30.288740967844358,12.550923771175894,5.513793897316235,2.8435933528263275,7.813906373595023,1,1,1,2.05,1
11.861339586799724,28.72346201085155,27.33803984331698,4.314835935272026,12.210973417428253,0,0,0,0.0,0
5.089123631020187,26.27132427884529,24.926086702399466,4.318250862732199,13.828609685326496,1,0,1,0.0,0
7.642956959216601,15.335551715014148,15.269532590355507,3.837555287297545,12.324681451926367,0,0,1,0.0,0
12.297886419225406,9.781031627791041,9.05822048701978,1.421605509585849,7.652007723294471,0,0,1,0.0,0
8.034068662977784,27.80739161670468,26.30822079291204,4.355415447616275,12.18886384621309,1,1,0,0.0,0
9.328351202565289,30.850911034631572,29.786569405848404,3.6840519221316392,5.6717820072145635,1,0,0,0.0,0
14.254758434692356,16.04695703171725,16.04695703171725,3.788096664017198,5.4334978690042,0,0,1,0.0,0
8.66867976473774,27.56914114078098,27.559024134088382,2.4519313616154865,7.801897407397748,0,0,0,0.0,0
44.83827123132126,18.829581766402615,18.829581766402615,4.517118224628026,12.884726059484628,1,0,0,0.0,0
4.011687283082111,29.96224091489162,26.098463218267305,3.90148640093943,6.70983071966532,1,1,1,-1.93,1
26.225569478512732,11.972534621291858,10.256066188817881,1.4503618661167779,4.695787497885475,1,1,1,0.0,0
20.519841349483077,36.1575250922661,36.1575250922661,2.6311121376246507,5.448804887269906,0,0,1,0.0,0
49.11893084543032,15.059335876295291,15.059335876295291,4.545521447840567,13.446194653825382,0,1,1,0.0,0
5.601945108402617,17.87250957146535,17.87250957146535,1.188786806789516,10.971616132220163,1,1,1,0.0,0
19.892779952287082,7.0332183228122425,6.1825661069130575,4.845666478568198,6.785212797069743,0,1,0,0.0,0
48.473521663768445,8.902927431244674,8.300622360987077,3.716650273278251,10.108254078609995,0,1,1,0.0,0
43.275356294699016,23.055166594931485,23.055166594931485,3.5255039105735064,9.803375846678854,1,0,1,0.0,0
40.853603547464,14.365743685479002,14.365743685479002,2.0822370259519656,11.209795762847275,0,1,1,0.0,0
12.895141352246991,34.2418079009768,30.347423624207853,1.9951671549567083,6.565063098637779,1,1,1,-1.77,1
8.544379369503291,5.5142686029233845,5.006679722818418,4.768232877954382,13.508432859138374,1,0,1,0.0,0
33.43216099622155,18.268291703517768,18.268291703517768,2.193089816936491,7.403054182880141,0,0,0,0.0,0
46.46879945637929,16.807094136918245,14.964286632095078,4.102021186875998,11.635448193738606,0,0,1,0.0,0
27.83814465069649,5.676467082116036,5.2848714178294935,2.5724871928283166,4.177371110094364,1,0,0,0.0,0
28.580634473494992,9.352893965017858,9.352893965017858,1.557016283138816,8.09922842883562,0,1,1,0.0,0
13.998954683014208,19.477493622152235,18.289694404642333,1.0428611907814358,7.868807997546892,1,0,1,0.0,0
38.47464665959684,22.250260455660634,22.250260455660634,3.1770293480610032,9.97832871441316,0,1,1,0.0,0
9.352187427876169,19.15014115392042,18.189674357745677,4.903115274195731,4.800098879549162,0,1,0,0.0,0
16.183961820212183,23.582818744423285,23.582818744423285,2.476544775236818,12.69144511098719,0,0,1,0.0,0
21.27182193082084,25.829608621698853,25.117377396498892,2.4287693359721794,6.395588819443254,1,0,1,0.0,0
25.38051893422275,5.347333739474247,4.030876225051853,2.3763664713977684,11.447415963702113,0,1,1,0.0,0
12.120486620754011,21.243330580872637,11.819260646676206,3.0821753492194337,12.835333355685025,1,1,1,-0.11,1
5.741841236960177,38.72247343106559,38.72247343106559,2.762659533697174,10.180646518656644,1,0,1,0.0,0
30.53100212208163,23.166129804534204,23.16155895153726,4.519658506908058,12.14971527394184,1,0,1,0.0,0
14.431527662012789,28.713979361063362,28.321180100205545,3.022083166893961,11.28046343436506,0,0,1,0.0,0
29.061911071130613,15.915235027090912,14.133710513882946,3.031031352754275,7.910827768672084,1,1,0,0.0,0
7.718135763710116,32.08969823534669,22.87860338086143,1.5534863788822264,12.897443929369219,1,1,1,-2.32,1
24.057005092740873,32.05225186566403,32.05225186566403,4.930958163641543,7.241715068740808,0,0,1,0.0,0
26.629471627579292,23.245361667894862,20.189923061864377,1.9998915634753187,10.28334209526669,1,1,1,-2.44,1
2.5911768411213454,39.160483814772476,38.67395628278056,1.2934562698384107,12.199375130556934,1,0,0,0.0,0
16.830213909696027,9.394257516692868,9.394257516692868,3.652584995900835,8.168515007937582,0,1,0,0.0,0
6.720733846948712,5.593168271135335,1.0,3.3814654806274906,7.3304436837916755,1,1,1,1.23,1
3.168748523638387,31.95553741149836,31.95553741149836,2.660582615970983,9.052806111901049,0,0,0,0.0,0
49.49801161949726,33.25044380777089,32.34232274237524,2.6887689355227122,12.99759843784069,1,0,1,0.0,0
16.117692248736148,9.207253019220168,7.358766724002683,4.140255684185725,14.229139394602312,1,0,1,0.0,0
40.493722292731746,14.295399153551212,12.305197842668068,1.7828505603985962,9.995917541458791,0,1,0,0.0,0
12.732032738188192,5.614332717832012,1.0,4.281013275779559,11.27612825856017,1,1,1,1.55,1
34.075136111196464,15.265801377319764,14.468763465975927,3.5949884555800726,13.936009844628057,1,0,0,0.0,0
38.011392994484325,32.0599655871535,30.491162626581257,2.6758790951180975,5.084015365542366,1,1,0,0.0,0
29.781937030392214,23.128618469940264,23.128618469940264,2.8321144663354745,6.552864356527815,0,0,0,0.0,0
23.57880942750792,17.183345760890084,16.11465252773419,2.026588828744383,11.797900068767408,0,1,1,0.0,0
20.592045707363425,18.01087532172156,17.784344336546354,4.008457330787899,13.061189081035296,0,0,1,0.0,0
17.443413327149766,5.047376900041385,5.047376900041385,3.051498969221071,13.427319311636357,0,1,1,0.0,0
46.476457212391296,15.493018464783257,15.28475760854093,2.2834181709993744,8.566178945404259,0,1,1,0.0,0
41.530970389386454,27.626055957327566,25.01837366160823,3.384200463043801,4.982738925210535,1,1,1,-1.23,1
48.251345533325626,39.0968055335725,38.01058408780458,4.982937808205293,8.815596250295819,0,1,1,0.0,0
6.214861174277236,34.64712894443648,34.64712894443648,2.7410491186262154,6.538080492277592,0,0,1,0.0,0
36.54337376018221,5.82582376259352,5.82582376259352,4.682765603114478,7.203161004962865,0,1,0,0.0,0
46.91702284105189,36.449621163619376,36.449621163619376,2.3800673596982644,12.494943125212563,1,0,1,0.0,0
9.061653308283008,32.41194446545191,30.817967123782235,1.2189308276999435,4.830797946284756,1,0,1,0.0,0
3.3248133683388748,32.313164324984314,31.832831487136097,1.8169684254737155,13.103393392287723,0,0,1,0.0,0
37.056032464502955,21.029851565125,20.313410931765798,2.674780573310737,8.70435994406586,1,0,0,0.0,0
28.723655658995597,18.9301852534076,18.221887204123036,1.878539714378276,10.556703242106547,1,1,0,0.0,0
42.0914388379136,15.602050509161742,15.370571165537717,1.0009081528730221,4.986174543592469,1,0,0,0.0,0
6.988618831314475,7.299320063402802,3.759080739897686,4.6600061509901085,7.710949861930076,1,1,1,2.28,1
39.76336559299451,12.988237722279468,11.752839476784269,4.3755176449237165,4.986710109163304,0,1,0,0.0,0
10.081366002387227,13.631127224230863,13.631127224230863,3.9691689259477885,14.576980951692205,0,1,0,0.0,0
8.182797143285224,21.942697439857056,19.111707117626572,1.6712583825841145,12.879878142588755,1,1,1,-1.16,1
8.213289896549647,31.16055423088429,30.03011911809478,1.4814543048399442,9.055960297921063,1,0,1,0.0,0
40.728736011569104,21.583343993928132,21.583343993928132,1.2704189978895326,6.459628031560382,1,1,1,0.0,0
33.25986103481001,7.024555730650621,7.024555730650621,3.896116755091685,14.268006157748374,1,0,0,0.0,0
26.153271238455964,38.522643034587134,38.096960633581915,4.715231842751541,7.79056255299669,0,1,1,0.0,0
17.941524206175124,37.99535116829393,32.400540634457556,2.722143283652148,5.770828748561122,1,1,1,-1.58,1
43.86002704065541,32.4816340101943,31.3558966349993,1.4765626879841927,10.194808272993503,0,0,1,0.0,0
19.622255371131768,39.69647655474772,32.70902220720083,3.0495712829284263,14.381515323792977,1,1,1,-2.42,1
40.82997197357886,24.056881648009202,23.123693161163605,2.3953276298345205,4.042133195503548,0,1,1,0.0,0
21.95674542851092,38.69689225886221,30.984457613618556,2.499299697399991,6.619373275793986,1,1,1,-0.91,1
18.84722147124538,7.6461764215862775,7.6461764215862775,3.485322496622829,14.322924044514483,0,1,0,0.0,0
23.13398928348032,17.798826189147995,17.798826189147995,3.8748724530488095,5.8819456354287825,0,1,1,0.0,0
15.068893708207105,12.888344380236804,12.574351136550142,1.4424143954926434,5.245677968038018,0,0,0,0.0,0
37.380469008812554,11.854157944699452,11.854157944699452,1.1423609232259055,10.272059373797848,1,1,0,0.0,0
25.136019504623956,9.928103211243663,7.973289604331073,4.9773212107428595,13.480282056243128,0,1,1,0.0,0
11.610634757340865,26.78447745480988,25.34232167554559,1.9309133956622073,9.248207994633187,1,0,0,0.0,0
44.978728663728425,32.346264951155675,32.346264951155675,1.2153220996338363,14.940206823529772,0,1,0,0.0,0
19.19456106866057,25.240443979712623,25.240443979712623,1.75950131638368,11.470888694917921,0,0,0,0.0,0
27.17764305569943,10.14369483558734,10.14369483558734,1.1558313853938569,4.814823979314925,1,1,1,0.0,0
45.32360554822735,33.38933194767148,33.38933194767148,2.5672435784686867,14.921153448501729,0,1,0,0.0,0
31.211899795699605,27.2584147507305,27.2584147507305,4.209607137805297,8.486836604582095,1,0,0,0.0,0
5.844902035418204,18.585799714444843,17.985785369767125,2.3649777990308825,7.161427872300308,1,1,0,0.0,0
46.991606180673756,28.594560343762204,27.02057467558013,2.776733627513466,10.136671019356742,1,1,0,0.0,0
31.385402653570893,14.096674273499149,12.886423610759467,3.702347094269755,7.347383510029507,1,0,1,0.0,0
16.745280732854305,17.08172729729737,17.08172729729737,3.0355762802795208,4.9510325783216755,0,0,1,0.0,0
6.963603633169363,37.11200450961966,36.9141067415423,4.445782744085297,4.015711773870944,0,1,0,0.0,0
39.7012594635148,15.167657698499713,14.643975069905881,4.464142700183026,8.945416882122885,1,0,1,0.0,0
31.003637796425675,21.44958938552778,20.018971837017773,1.0396427819646146,13.205497644492516,0,1,1,0.0,0
26.673054598816076,36.15493980886051,34.63757499954202,4.112185225932796,10.295467041930841,0,0,0,0.0,0
44.69462915254788,29.77024725936346,20.492500764101255,2.8429344009666955,14.99128028837785,1,1,1,-2.04,1
39.42986056122654,7.177112915764596,6.64937716425597,4.955362165214652,7.1553131021192,0,0,1,0.0,0
7.583743986637559,10.155606549763963,9.072782310456374,2.9329283035017406,7.0850057123606085,1,0,0,0.0,0
15.586103389777412,5.274455677017088,5.274455677017088,4.94758378155319,5.7572440625733865,0,0,0,0.0,0
12.424456990723288,27.082262658020717,26.38639577815877,4.018277444822946,5.8046994709186865,0,0,1,0.0,0
